height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
980000,257.44468784332275,719.0078078669135,11722651,3457552606,893.51171875
990000,265.67239141464233,440.82774355691726,11970038,3225917316,893.51171875
1030000,290.3939607143402,585.8446858459345,12843434,3549006443,893.51171875
1060000,311.3806149959564,514.8986520193354,13949984,3606531918,893.51171875
1100000,350.84244561195374,363.79457759317086,14262367,3996996046,893.51171875
1120000,364.7682189941406,519.2530282913774,14464395,4341619673,893.51171875
1150000,380.9261178970337,670.9411950868762,14876190,4576927930,893.51171875
1170000,393.2268295288086,590.3723473397243,15224226,4509529054,893.51171875
1180000,402.2260801792145,399.2554646578211,15364930,4357008508,893.51171875
1230000,425.0114653110504,794.6321686132985,16019173,4946851807,893.51171875
1260000,439.1371581554413,768.9534325612326,16477336,4877315164,893.51171875
1270000,447.63579750061035,422.42056100906143,16647096,4745682724,893.51171875
1310000,485.88113594055176,381.039901709452,17891902,5003985045,893.51171875
1330000,502.636732339859,426.24564532333096,18412433,5552379566,893.51171875
1340000,514.6290910243988,299.7742224500482,18919446,5311429832,893.51171875
1360000,536.2741315364838,333.33270944776876,19229031,5502156861,893.51171875
1380000,551.3076868057251,479.128181657558,19527183,5450082444,893.51171875
1420000,576.312135219574,578.6570357611348,19710217,6025076355,893.51171875
1470000,604.4655935764313,639.9569023324491,20169501,6272541500,893.51171875
1490000,617.6050579547882,551.0879128320659,20401167,5931094204,893.51171875
1500000,627.4503145217896,372.15891480987347,20477312,5979555851,893.51171875
1600000,827.9592025279999,180.56057444634902,39774592,10394527625,893.51171875
1610000,901.0801544189453,49.31555056036587,43775791,10585486193,893.51171875
1640000,993.9496748447418,116.6259925790621,50306914,11731977312,893.51171875
1680000,1200.7462122440338,70.00600775073502,64830100,14120787110,893.51171875
1690000,1284.421394109726,43.47764676316318,65005006,14043538795,893.51171875
1740000,1566.9997696876526,63.89731685261492,83800453,17134433233,893.51171875
1750000,1700.6146578788757,27.01794724277689,87496325,17591662473,893.51171875
1760000,1831.450211763382,27.446667923077847,90466661,17984954216,893.51171875
1830000,2222.918532848358,64.70766249946797,114155593,22137482032,893.51171875
1840000,2390.9516389369965,21.82903170322348,118517553,22739482610,893.51171875
1880000,2666.9090712070465,52.10948616860527,129346388,24511092332,893.51171875
1910000,2938.1975951194763,39.85424758877764,140456349,26286221085,893.51171875
1930000,3152.598305463791,33.82451479919878,148024390,27611996666,893.51171875
1950000,3368.1085410118103,33.627173120439764,155183644,28818237471,893.51171875
1980000,3628.85889339447,41.60301184974122,164066719,30354159955,893.51171875
1990000,3793.8198187351227,22.096141813419724,166851743,30818817261,893.51171875
2000000,3921.302836894989,28.26258784900875,168712262,31168963211,893.51171875
2010000,4060.1533782482147,26.24404604033864,170863052,31501693547,893.51171875
2020000,4200.135862588882,26.024684567922296,172336046,31781350953,893.51171875
2040000,4355.351822376251,46.52872043502136,174753797,32241183883,893.51171875
2050000,4488.201805830002,26.736924669897054,176033118,32459471936,893.51171875
2060000,4617.479321718216,28.04045216288443,176104766,32508185315,893.51171875
2070000,4730.149618864059,32.32440219169473,176176754,32508185315,893.51171875
2080000,4835.87177324295,33.98530819872695,176271439,32556808489,893.51171875
2100000,4953.498209476471,60.99819249607861,176406282,32643490663,893.51171875
2170000,5180.795845031738,111.68176007632798,176569797,32914948393,893.51171875
2190000,5338.600456953049,45.74010804956239,176519194,32958780508,893.51171875
2210000,5455.701262712479,61.33177268442191,176625950,33047741279,893.51171875
2230000,5614.9006979465485,45.508955413992055,176591588,33115140968,893.51171875
2270000,5887.6203010082245,53.15349478827785,176054206,33309585143,893.51171875
2300000,6015.857391834259,84.10203265318026,176229377,33394361757,893.51171875
2380000,6204.610601186752,152.89806249653992,177892128,33944448146,893.51171875
2390000,6309.32838845253,35.065676002877424,177959279,33905515449,893.51171875
2450000,6454.566286325455,149.45823588683743,178797768,34195340582,893.51171875
2460000,6579.626194238663,29.034085028432344,178861373,34195340582,893.51171875
2470000,6688.999312639236,32.89656592603038,178932932,34241325099,893.51171875
2490000,6819.20676279068,55.18885433699844,178961651,34334363595,893.51171875
2540000,6996.338615894318,101.98617404759148,179129058,34456541133,893.51171875
2600000,7164.611522197723,128.92152680173282,179517726,34599619518,893.51171875
2620000,7291.287868261337,57.5482339563152,179652884,34690028201,893.51171875
2640000,7405.007480382919,63.709327396,179788540,34737337501,893.51171875
2660000,7533.90492939949,55.835084828364245,179923032,34755277508,893.51171875
2670000,7655.705268383026,29.43341562033418,179978264,34802231028,893.51171875
2690000,7777.636668682098,59.54167656725615,180108390,34849611446,893.51171875
2730000,7909.936359882355,109.03275638161165,180300540,34929867818,893.51171875
2770000,8049.008616447449,103.76620295396907,180456277,35299423712,893.51171875
2790000,8163.840706348419,62.56961800657151,180558128,35094112776,893.51171875
2810000,8287.387731790543,58.39881595028707,180682472,35142386510,893.51171875
2830000,8421.714858531952,53.950383483978385,180792809,35226213839,893.51171875
2840000,8529.39782834053,33.27359940359448,180874457,35269975412,893.51171875
2850000,8638.408817052841,33.21683476842986,180950361,35306157827,893.51171875
2890000,8770.758445978165,109.55074160563659,181215912,35443215325,893.51171875
2980000,8962.671813726425,169.57130387440125,181762590,35684864110,893.51171875
3000000,9085.896570920944,58.59212194350455,181884048,35712788146,893.51171875
3020000,9232.417755126953,49.132827031197074,183133314,36055985050,893.51171875
3060000,9418.66941666603,77.54561693920616,183679981,36321403196,893.51171875
3090000,9584.668318033218,65.3679025019432,184012854,36790545974,893.51171875
3100000,9700.14040184021,31.332248286498302,184081108,36503582062,893.51171875
3110000,9818.702519655228,30.08549497711642,184123963,37020010095,893.51171875
3130000,9953.388334035873,53.665636824769116,184990611,36716956755,893.51171875
3180000,10139.382371425629,96.8525671726304,185192616,37278048170,893.51171875
3190000,10254.53115272522,31.533117059684376,185219811,36912102694,893.51171875
3230000,10391.352051734924,105.67829991362969,185473281,37078419587,893.51171875
3240000,10505.32170701027,31.315353120771302,185546077,37078419587,893.51171875
3250000,10628.078042984009,29.546336417013112,185636216,37125217679,893.51171875
3290000,10801.608862876892,82.9189881594636,187100770,37710356796,893.51171875
3320000,10946.520468711853,74.88703156294662,187388978,37467889520,893.51171875
3330000,11092.428843021393,24.87862685865497,187506345,37516699310,893.51171875
3340000,11306.311871767044,16.95319175750042,187016645,37605190609,893.51171875
3380000,11509.888226985931,70.78916401909814,187227337,37705052588,893.51171875
3420000,11675.284393072128,87.69248008107503,187750874,37853514243,893.51171875
3490000,11854.01024055481,141.49044671588666,188971802,38161922849,893.51171875
3510000,11990.528005599976,53.39964361113113,189252292,38209689671,893.51171875
3590000,12200.173077344894,137.67077737518784,190606950,38483870933,893.51171875
3600000,12329.237424135208,27.947299852376467,190734065,38534199988,893.51171875
3620000,12464.623344898224,53.12221506835359,191089583,38672936587,893.51171875
3630000,12587.506026506424,29.141616647150354,191190034,38720353806,893.51171875
3660000,12724.70193862915,78.48630351586318,191693558,38839262960,893.51171875
3710000,12913.283898115158,95.5181505648557,192496630,39049566032,893.51171875
3730000,13198.900854349136,25.530697113186697,192857965,39115441941,893.51171875
3860000,13778.038232564926,80.91862442789625,198650486,40189576229,893.51171875
3880000,14064.06336402893,25.141147434119674,198722743,40233969653,893.51171875
3890000,14332.88842844963,13.339529956879536,198776760,40244046755,893.51171875
