height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
3320000,12120.219819545746,69.2187572456464,243174409,42223315788,675.796875
3330000,12263.894186973572,25.26546707660649,243428958,42232443129,675.796875
3340000,12514.252185106277,14.483260079743843,243650970,42403724012,675.796875
3380000,12744.033592700958,62.716127256997446,244703826,42615722265,675.796875
3420000,12923.95772409439,80.61175500847469,245744431,42795280441,675.796875
3490000,13148.32832813263,112.70638641989962,247814805,43150231095,675.796875
3510000,13322.492761611938,41.85699602591972,248321875,43263320488,675.796875
3590000,13560.499603271484,121.26542161038088,250656619,43696058753,675.796875
3600000,13706.017349720001,24.787354724986283,250917985,43709794106,675.796875
3620000,13882.87502503395,40.66546723082893,251580722,43869249612,675.796875
3630000,14031.314673662186,24.12428238070387,251849252,43882454382,675.796875
3660000,14203.154791593552,62.662899267217725,252801958,44054013828,675.796875
3710000,14412.944615840912,85.86212446015077,254444089,44391971837,675.796875
3730000,14580.445132255554,43.534194139132566,255170697,44511415723,675.796875
3860000,14920.356709718704,137.86820781378194,263019836,45737658230,690.53515625
3880000,15095.481241226196,41.062208350246806,263357279,45841009401,690.53515625
3890000,15243.476513385773,24.23050376996762,263529401,45893667103,690.53515625
3900000,15399.10707783699,23.356594591927923,263877770,45926147362,690.53515625
3920000,15577.668641090393,40.57424155566099,264334947,46035218697,690.53515625
3930000,15728.69274020195,24.174949703246465,264620236,46088706522,690.53515625
3990000,15951.309778213501,96.82996500421287,266138802,46338831961,693.53515625
4040000,16153.051568746567,89.78308337672482,267666326,46642427530,693.53515625
4060000,16330.314074993134,40.77568433984607,268169131,46712215853,711.5859375
4110000,16533.887326478958,88.3220161232823,269339538,46952435268,711.5859375
4120000,16691.899270534515,22.998261439795208,269611166,47005711409,711.5859375
4130000,16853.248460769653,22.101133540262488,269854273,47020347006,711.5859375
4140000,17017.926263809204,22.067333501693728,270098772,47076194983,711.5859375
4150000,17170.83420562744,23.628596115006225,270299765,47130937902,711.5859375
4180000,17355.078761577606,58.6014601317198,270977686,47256574209,711.5859375
4210000,17533.474093198776,60.56212290881437,271761613,47374703694,711.5859375
4250000,17737.996280908585,70.50579773995081,272868879,47558586094,711.5859375
4260000,17909.004012584686,20.993202850030563,273116024,47613894871,711.5859375
4280000,18072.76048374176,44.52343133973941,273618373,47726435089,711.5859375
4300000,18252.605561494827,39.984413751225766,274186373,47773452165,711.5859375
4310000,18428.41614818573,20.493646416950593,274457041,47829617134,711.5859375
4330000,18606.709939718246,40.60713464988824,274973012,47975784082,711.5859375
4360000,18800.1214261055,55.9429028860052,275712587,48112248570,711.5859375
4430000,19026.55881857872,111.91614478159575,277591201,48450915939,722.2109375
4450000,19213.991596460342,38.31240235117965,278146914,48529003442,727.12890625
4460000,19375.56685948372,22.268260206882328,278444589,48582294015,727.12890625
4480000,19543.89342689514,42.89875395813471,278968558,48647317871,727.12890625
4490000,19713.031981945038,21.041920329460584,279245518,48702685435,727.12890625
4500000,19876.33603477478,22.161115644650273,279570151,48809592038,727.12890625
4510000,20040.39615726471,22.016319049266357,279902766,48837879940,727.12890625
4560000,20277.623965024948,76.032401809444,281188327,49095451994,727.12890625
4580000,20443.270459651947,43.73771999410079,281484514,49148145481,727.12890625
4640000,20672.57773733139,94.87269754434952,282488131,49327311289,727.12890625
4670000,20899.367156744003,47.90346934234357,284685803,49746399756,778.36328125
4690000,21158.12321972847,28.057313580458313,290726313,50772495059,788.13671875
4740000,21637.269107341766,37.62528379362786,304729084,53263290622,814.61328125
4760000,22011.432458639145,19.146717537031513,309854972,54200696550,814.61328125
4800000,22421.369512081146,35.19320802758602,320751470,56199492040,822.74609375
4810000,22694.187031269073,13.180971701171934,321893440,56385266722,822.74609375
4820000,22962.184467315674,13.32102296448551,322748126,56587594979,822.74609375
4870000,23350.762764930725,45.988157624034585,331227632,58177006264,829.67578125
4900000,23711.47935938835,29.821195268751723,336741557,59171176574,829.67578125
4910000,23770.11625790596,61.46300522558709,338566045,59513929819,701.734375
4930000,24029.227695941925,27.968661109410803,341666594,60094232218,744.97265625
5000000,24472.37775993347,57.152197546524846,350066817,61692856434,756.328125
5020000,24791.60248875618,22.557776230422643,351587734,62002668925,756.328125
5070000,25318.22341799736,34.26373506651168,356231555,62941025193,756.328125
5080000,25583.697496652603,13.696252449271629,356790153,63301804208,756.328125
5100000,25836.765081882477,28.50226746127158,357657681,63246730244,756.328125
5130000,26133.619057416916,36.671228607942545,358122758,63384213614,756.328125
5140000,26338.47954726219,17.53388368207513,358227280,63384213614,756.328125
5150000,26553.83518600464,16.8372651915397,358338536,63436635392,756.328125
5170000,26821.384020090103,27.071693377988453,358590300,63468556250,756.328125
5360000,27765.19808459282,72.86816607912722,361190697,64216686018,756.328125
5400000,27999.489285707474,61.88879450451137,361841871,64370667186,756.328125
5450000,28253.89702963829,71.27927680114698,362624437,64552957214,759.46875
5460000,28453.027719020844,18.05849219500098,362771502,64552957214,759.46875
5530000,28708.678722143173,96.65129296667251,363702924,64737482781,762.875
5560000,28936.68580532074,47.331862894783164,364208288,64868050950,762.875
5610000,29189.149297952652,72.1252796203229,365314238,65037022557,762.875
5630000,29402.896795988083,33.7594594852468,365677982,65116258717,762.875
5650000,29625.070205450058,32.411619452743054,365957213,65166096014,762.875
5670000,29836.999896287918,34.25664413182374,366305789,65216759963,762.875
5700000,30056.877502679825,49.33653853164418,366760827,65289849492,762.875
5710000,30267.95505785942,17.04586732084627,366867353,65341494041,762.875
5740000,30484.168001413345,50.35776221826646,367333873,65446110596,762.875
5750000,30694.613451957703,17.27763651147978,367455886,65446110596,762.875
5780000,30921.51476430893,47.461162248944454,367848114,65530674791,762.875
5800000,31131.11136984825,34.72384479353885,368076542,65583015594,762.875
5820000,31350.00438284874,32.86537062735736,368302361,65583015594,762.875
5830000,31555.58332324028,17.876344692703867,368422923,65635346433,762.875
5840000,31759.28001022339,17.658608263463215,368527638,65635346433,762.875
5850000,31963.203478097916,17.957717364110387,368672673,65655752037,762.875
5870000,32180.925848960876,33.46463650529493,368886152,65706873010,762.875
5880000,32385.82219004631,17.564979349725697,369018680,65757876331,762.875
5910000,32599.20529651642,51.36770282016436,369329816,65808645076,762.875
5920000,32800.51780819893,17.72368726702435,369431072,65808645076,762.875
5930000,33002.12732028961,18.069583930947644,369531617,65830665154,762.875
6000000,33261.65831422806,97.5220709323175,370274539,65985043460,762.875
6010000,33466.37729239464,17.741393751216535,370423049,66004874758,762.875
6020000,33679.388113737106,16.93341200821363,370547239,66004874758,762.875
6090000,33919.29605174065,105.59467190129486,371367620,66174563009,762.875
6110000,34145.9476621151,32.09330826276786,371613963,66226270380,762.875
6130000,34361.48669505119,33.497412981993904,371882689,66278525845,762.875
6150000,34583.521176576614,32.7066316461687,372128460,66330843780,762.875
6180000,34832.63404393196,43.58265438177085,372528687,66402394196,783.69140625
6220000,35091.091915130615,56.098117394365886,373059112,66529199297,783.69140625
6250000,35340.21010994911,43.674048007320316,373474969,66635591806,783.69140625
6260000,35569.445883750916,15.656369599201547,373615561,66689006472,783.69140625
6280000,35813.19415521622,29.912006990531218,373927248,66971870472,783.69140625
6320000,36094.16607403755,51.21864156521274,374500225,66869930821,783.69140625
6330000,36325.201795339584,15.720512739464624,374685188,66889136037,783.69140625
6400000,36614.983218193054,87.25887170754233,376001554,67154816906,783.69140625
6420000,36826.60963511467,34.220680505507815,376275642,67207707325,783.69140625
6530000,37156.58920288086,120.15592440588233,378090662,67551300042,783.69140625
6540000,37396.04915142059,14.946132001720246,378240899,67553425495,783.69140625
6560000,37663.28137755394,27.24596544866877,378515933,67661441886,783.69140625
6570000,37892.87580919266,15.570935124530825,378639433,67661441886,783.69140625
6590000,38171.715012311935,25.94326737085653,378913066,68095498680,783.69140625
6600000,38423.79697275162,14.411979316819465,379049274,67804198218,783.69140625
6630000,38781.48601603508,30.280491402742285,379551498,67982887083,783.69140625
6670000,39068.785714149475,50.560442963696154,380310758,68383411343,783.69140625
6690000,39297.97709751129,31.750757350733622,380525814,68171314208,783.69140625
6720000,39518.49415874481,49.28870328309916,380869988,68229908548,783.69140625
6740000,39754.3196618557,30.89572545753929,381101238,68279249548,783.69140625
6770000,39977.12375450134,48.51347150606872,381474011,68329124511,783.69140625
6780000,40185.68159413338,17.347705587971955,381624575,68378351288,783.69140625
6850000,40437.10357785225,100.67536507985974,382479212,68538919998,785.32421875
6860000,40647.91748571396,17.27115652345117,382586489,68538919998,785.32421875
6890000,40873.38283538818,48.313410533988076,382949169,68620761872,785.32421875
6910000,41092.293890953064,32.92204672533775,383427580,68727608004,785.32421875
6920000,41301.32436609268,17.298912981873872,383606522,68727608004,785.32421875
6930000,41510.78999209404,17.196138902411832,383882628,68735328198,785.32421875
6950000,41750.53764343262,30.302695185698383,384128772,68789824018,785.32421875
6990000,41980.70480251312,62.48067733663937,384958218,68920609114,785.890625
7010000,42207.1853222847,32.082229444405876,385305659,69024888668,785.890625
7100000,42508.16162610054,108.55339634973726,386613267,69238158468,793.94140625
7130000,42760.576447963715,43.08780252966093,387100084,69363086746,793.94140625
7160000,42991.47584152222,46.94685348861042,387781051,69433292971,793.94140625
7170000,43238.588307619095,14.454956710276331,387909790,69482884867,793.94140625
7220000,43489.39327573776,72.27528280629299,388973466,69661150072,805.0625
7240000,43714.30123877525,32.47550643096824,389785632,69803424003,805.0625
7250000,43975.432035684586,14.008305582087667,390306127,69861448645,807.2578125
7260000,44193.60298585892,16.555824673788127,390436392,69915461999,807.2578125
7290000,44433.659702301025,45.293462983036854,390846652,69991692337,807.2578125
7340000,44707.47339606285,65.89882248802142,392069499,70135430930,811.08203125
7350000,44951.9841170311,14.735550186643579,392236421,70191766167,811.08203125
7360000,45170.60561013222,16.480538801980863,392409855,70238155022,811.08203125
7370000,45387.617362737656,16.667300072804256,392648934,70287359428,811.08203125
7390000,45611.85826086998,32.353598564873906,393062421,70383641466,811.08203125
7400000,45834.90165615082,16.176224341712075,393469366,70441924011,811.08203125
7420000,46058.02969765663,32.61804276541535,393738096,70490621315,811.08203125
7440000,46281.86498069763,32.30053770689791,393991263,70497021454,811.08203125
7450000,46518.96295619011,15.221555529960675,394105099,70546482374,811.08203125
7580000,46851.48257803917,141.7059232113198,396352591,70985106764,811.08203125
7590000,47069.784719944,16.57794086865949,396570044,70998690645,811.08203125
7630000,47334.328172922134,54.822751562098745,397241617,71149588718,811.08203125
7640000,47550.68789935112,16.879296624543816,397349518,71149588718,811.08203125
7650000,47766.660861968994,16.43724268523878,397461510,71166193863,811.42578125
7740000,48066.77403330803,108.39244360671916,398579024,71414863439,818.9296875
7850000,48360.508618593216,136.52461102278775,399792517,71618986569,821.859375
7860000,48580.91178846359,16.37453763538212,399901265,71635492725,821.859375
7900000,48839.752397060394,55.578605219589775,400341174,71731298812,821.859375
7910000,49063.480810165405,16.086468187260348,400435445,71780136505,821.859375
7940000,49293.13165616989,47.01049522712887,400807318,71783240365,821.859375
7960000,49526.870855093,31.16721557001835,401003327,71830472461,821.859375
7990000,49758.79474067688,46.81708385776892,401294033,71926741196,821.859375
8000000,49978.126698732376,16.70983121881704,401388621,71926741196,821.859375
8030000,50215.68933105469,45.697422586525306,401688786,71921869669,830.9609375
8130000,50508.62127447128,124.05270513062554,402665767,72137115989,832.1640625
8180000,50744.34257483482,77.08255457600717,403139686,72232425840,832.1640625
8220000,50999.58096909523,57.02903766566275,403552991,72301549192,842.734375
8250000,51234.088827610016,46.35239121129344,403846821,72394959025,842.734375
8270000,51460.50508069992,31.905836711870293,404076372,72410554065,842.734375
8310000,51710.64418673515,58.16763412415253,404536378,72507266375,842.734375
8430000,51995.49121570587,152.32386364282667,406157322,72772584624,870.14453125
8470000,52262.47770380974,54.17128073677427,406767922,72873264469,870.14453125
8500000,52587.5414955616,33.451895523019985,407445033,73000823148,870.14453125
8560000,53045.25076198578,47.24177897670314,408314720,73420903670,893.51171875
