height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb,avg_ops_per_block,ops_per_sec
1840000,2390.9516389369965,21.82903170322348,118517553,22739482610,893.51171875,1296.1,28293.2
1880000,2666.9090712070465,52.10948616860527,129346388,24511092332,893.51171875,1267.2,66031.1
1910000,2938.1975951194763,39.85424758877764,140456349,26286221085,893.51171875,1175.7,46858.4
1930000,3152.598305463791,33.82451479919878,148024390,27611996666,893.51171875,1105.5,37394.1
1950000,3368.1085410118103,33.627173120439764,155183644,28818237471,893.51171875,1157.9,38936.1
1980000,3628.85889339447,41.60301184974122,164066719,30354159955,893.51171875,792.4,32968.1
1990000,3793.8198187351227,22.096141813419724,166851743,30818817261,893.51171875,870.7,19238.1
2000000,3921.302836894989,28.26258784900875,168712262,31168963211,893.51171875,581.9,16444.9
2010000,4060.1533782482147,26.24404604033864,170863052,31501693547,893.51171875,662.8,17395.3
2020000,4200.135862588882,26.024684567922296,172336046,31781350953,893.51171875,476.7,12406.3
2040000,4355.351822376251,46.52872043502136,174753797,32241183883,893.51171875,220.5,10259.3
2050000,4488.201805830002,26.736924669897054,176033118,32459471936,893.51171875,427.6,11431.9
2060000,4617.479321718216,28.04045216288443,176104766,32508185315,893.51171875,93.4,2617.6
2070000,4730.149618864059,32.32440219169473,176176754,32508185315,893.51171875,88.5,2859.3
2080000,4835.87177324295,33.98530819872695,176271439,32556808489,893.51171875,107.2,3644.6
2100000,4953.498209476471,60.99819249607861,176406282,32643490663,893.51171875,79.1,4823.2
2170000,5180.795845031738,111.68176007632798,176569797,32914948393,893.51171875,69.0,7700.7
2190000,5338.600456953049,45.74010804956239,176519194,32958780508,893.51171875,96.6,4420.5
2210000,5455.701262712479,61.33177268442191,176625950,33047741279,893.51171875,122.2,7494.0
2230000,5614.9006979465485,45.508955413992055,176591588,33115140968,893.51171875,162.6,7401.7
2270000,5887.6203010082245,53.15349478827785,176054206,33309585143,893.51171875,110.8,5890.5
2300000,6015.857391834259,84.10203265318026,176229377,33394361757,893.51171875,92.8,7806.6
2380000,6204.610601186752,152.89806249653992,177892128,33944448146,893.51171875,100.6,15384.2
2390000,6309.32838845253,35.065676002877424,177959279,33905515449,893.51171875,95.2,3338.0
2450000,6454.566286325455,149.45823588683743,178797768,34195340582,893.51171875,87.9,13136.7
2460000,6579.626194238663,29.034085028432344,178861373,34195340582,893.51171875,88.5,2568.2
2470000,6688.999312639236,32.89656592603038,178932932,34241325099,893.51171875,90.8,2987.7
2490000,6819.20676279068,55.18885433699844,178961651,34334363595,893.51171875,82.7,4563.9
2540000,6996.338615894318,101.98617404759148,179129058,34456541133,893.51171875,80.2,8182.9
2600000,7164.611522197723,128.92152680173282,179517726,34599619518,893.51171875,96.7,12471.2
2620000,7291.287868261337,57.5482339563152,179652884,34690028201,893.51171875,81.7,4701.1
2640000,7405.007480382919,63.709327396,179788540,34737337501,893.51171875,74.9,4771.1
2660000,7533.90492939949,55.835084828364245,179923032,34755277508,893.51171875,76.8,4288.7
2670000,7655.705268383026,29.43341562033418,179978264,34802231028,893.51171875,79.4,2336.4
2690000,7777.636668682098,59.54167656725615,180108390,34849611446,893.51171875,71.4,4254.1
2730000,7909.936359882355,109.03275638161165,180300540,34929867818,893.51171875,64.2,7004.9
2770000,8049.008616447449,103.76620295396907,180456277,35299423712,893.51171875,77.1,7999.8
2790000,8163.840706348419,62.56961800657151,180558128,35094112776,893.51171875,83.2,5205.1
2810000,8287.387731790543,58.39881595028707,180682472,35142386510,893.51171875,138.4,8083.0
2830000,8421.714858531952,53.950383483978385,180792809,35226213839,893.51171875,95.7,5161.7
2840000,8529.39782834053,33.27359940359448,180874457,35269975412,893.51171875,88.9,2957.2
2850000,8638.408817052841,33.21683476842986,180950361,35306157827,893.51171875,82.8,2749.5
2890000,8770.758445978165,109.55074160563659,181215912,35443215325,893.51171875,102.3,11202.3
2980000,8962.671813726425,169.57130387440125,181762590,35684864110,893.51171875,137.6,23334.9
3000000,9085.896570920944,58.59212194350455,181884048,35712788146,893.51171875,69.3,4058.7
3020000,9232.417755126953,49.132827031197074,183133314,36055985050,893.51171875,443.7,21802.0
3060000,9418.66941666603,77.54561693920616,183679981,36321403196,893.51171875,251.6,19513.2
3090000,9584.668318033218,65.3679025019432,184012854,36790545974,893.51171875,174.4,11403.3
3100000,9700.14040184021,31.332248286498302,184081108,36503582062,893.51171875,95.8,3002.0
3110000,9818.702519655228,30.08549497711642,184123963,37020010095,893.51171875,97.5,2934.0
3130000,9953.388334035873,53.665636824769116,184990611,36716956755,893.51171875,83.9,4501.5
3180000,10139.382371425629,96.8525671726304,185192616,37278048170,893.51171875,90.3,8747.9
3190000,10254.53115272522,31.533117059684376,185219811,36912102694,893.51171875,84.4,2662.9
3230000,10391.352051734924,105.67829991362969,185473281,37078419587,893.51171875,92.6,9786.2
3240000,10505.32170701027,31.315353120771302,185546077,37078419587,893.51171875,86.1,2696.7
3250000,10628.078042984009,29.546336417013112,185636216,37125217679,893.51171875,97.1,2869.2
3290000,10801.608862876892,82.9189881594636,187100770,37710356796,893.51171875,102.0,8457.5
3320000,10946.520468711853,74.88703156294662,187388978,37467889520,893.51171875,100.0,7485.4
3330000,11092.428843021393,24.87862685865497,187506345,37516699310,893.51171875,107.9,2684.2
3340000,11306.311871767044,16.95319175750042,187016645,37605190609,893.51171875,257.4,4364.5
3380000,11509.888226985931,70.78916401909814,187227337,37705052588,893.51171875,129.8,9187.9
3420000,11675.284393072128,87.69248008107503,187750874,37853514243,893.51171875,102.0,8948.9
3490000,11854.01024055481,141.49044671588666,188971802,38161922849,893.51171875,122.7,17360.2
3510000,11990.528005599976,53.39964361113113,189252292,38209689671,893.51171875,120.0,6410.3
3590000,12200.173077344894,137.67077737518784,190606950,38483870933,893.51171875,114.5,15762.9
3600000,12329.237424135208,27.947299852376467,190734065,38534199988,893.51171875,109.8,3067.8
3620000,12464.623344898224,53.12221506835359,191089583,38672936587,893.51171875,146.3,7771.5
3630000,12587.506026506424,29.141616647150354,191190034,38720353806,893.51171875,122.0,3555.2
3660000,12724.70193862915,78.48630351586318,191693558,38839262960,893.51171875,102.4,8034.4
3710000,12913.283898115158,95.5181505648557,192496630,39049566032,893.51171875,140.0,13370.6
3730000,13198.900854349136,25.530697113186697,192857965,39115441941,893.51171875,128.8,3288.5
3860000,13778.038232564926,80.91862442789625,198650486,40189576229,893.51171875,84.9,6872.3
3880000,14064.06336402893,25.141147434119674,198722743,40233969653,893.51171875,83.4,2097.4
3890000,14332.88842844963,13.339529956879536,198776760,40244046755,893.51171875,80.9,1079.4
3900000,14614.278475522995,12.918011983033216,198989642,40293970891,893.51171875,133.1,1719.4
3920000,14901.023744821548,25.266327907424518,199209335,40392925313,893.51171875,83.2,2102.5
3930000,15166.682257890701,13.743207239323885,199379092,40406371685,893.51171875,109.8,1508.4
3990000,15515.459168195724,61.80455002353275,200211493,40642731306,893.51171875,109.6,6773.6
4040000,15882.266978502274,49.38008267834478,201079650,41063995626,893.51171875,121.8,6015.6
4060000,16169.676192998886,25.148810947692112,201302761,40834198674,893.51171875,123.3,3100.5
4110000,16532.589060783386,49.543572565403316,201852820,41027834060,893.51171875,86.9,4304.0
4120000,16793.05360031128,13.951995179792357,202013934,41075216192,893.51171875,105.1,1466.8
4130000,17059.099227666855,13.403715879283993,202148782,41474723346,893.51171875,98.5,1320.5
4140000,17326.27192735672,13.601689110520493,202291026,41163199622,893.51171875,95.4,1297.6
4150000,17591.007880687714,13.647560728114417,202391486,41211971353,893.51171875,83.4,1138.8
4180000,17914.227428674698,33.40453901146717,202704910,41230947517,893.51171875,79.5,2655.9
4210000,18237.687551498413,33.4013352424532,203150799,41377536915,893.51171875,104.8,3499.1
4250000,18573.00959420204,43.003435991665455,203769208,41538447683,893.51171875,102.4,4404.1
4260000,18846.5997941494,13.121815038297312,203885771,41519653967,893.51171875,105.2,1380.3
4280000,19138.78323483467,24.95350175526737,204167162,41623584674,893.51171875,100.8,2515.1
4300000,19428.91704559326,24.785115465164996,204491365,41643989622,893.51171875,118.7,2941.9
4310000,19711.178310394287,12.764769556814198,204625645,41694289162,893.51171875,113.0,1441.8
4330000,19964.240921974182,28.609520603616478,204856443,41794506450,893.51171875,107.0,3060.6
4360000,20122.338139772415,68.43890202931155,205202529,41899724856,893.51171875,92.0,6294.0
4430000,20312.355360984802,133.3668592683744,206301714,42154749870,893.51171875,93.7,12502.3
4450000,20455.03729224205,50.32872723774,206576116,42247108567,893.51171875,126.9,6388.6
4460000,20605.798852682114,23.865499862814268,206712351,42296341155,893.51171875,127.6,3046.0
4480000,20748.84598517418,50.479865441556726,207006790,42398548289,893.51171875,100.6,5075.9
4490000,20880.368367671967,27.060032919186746,207158504,42347683085,893.51171875,113.0,3057.8
4500000,21033.85447025299,23.578681972783542,207320173,42396410082,893.51171875,134.7,3176.1
4510000,21172.00540804863,26.145316547493017,207489400,42442796905,893.51171875,137.4,3591.1
4560000,21357.671148061752,97.14770209477082,208030937,42622439446,893.51171875,75.3,7319.8
4580000,21505.211838960648,49.105097419970456,208097239,42676268219,893.51171875,75.2,3691.4
4640000,21705.875602722168,108.41518962962746,208190979,42832268107,893.51171875,90.5,9809.1
4670000,21902.797476768494,55.1690869925616,208750455,42983194762,893.51171875,899.8,49641.5
4690000,22125.449697494507,32.606905856707634,211144319,43834829818,893.51171875,1328.7,43325.6
4740000,22547.655982017517,42.69950652290083,216555979,45615823027,893.51171875,1198.8,51187.8
4760000,22887.301515340805,21.09257828272696,218126520,46276016385,893.51171875,1184.2,24978.4
4800000,23231.010232925415,41.97449544307394,222064527,47491777499,893.51171875,1178.4,49460.9
4810000,23447.429329633713,16.615908922524053,222331049,47641959740,893.51171875,561.2,9324.5
4820000,23644.605508327484,18.105635394955414,222298117,47718515096,893.51171875,487.9,8834.2
4870000,23949.135593652725,58.6805733197581,224133258,48643311921,893.51171875,882.7,51798.6
4900000,24258.20650410652,34.80431071369974,225934994,49249043598,893.51171875,698.9,24325.5
4910000,24453.30645751953,18.47258257602269,226529227,49525129981,893.51171875,847.7,15659.6
4930000,24673.307896852493,32.94069357897245,227592827,49902719366,893.51171875,636.4,20964.7
5000000,25075.81901884079,62.9224849114515,229172632,50824326208,893.51171875,543.5,34197.8
5020000,25328.4766561985,28.50101851385893,229147669,50944465306,893.51171875,404.7,11533.5
5070000,25727.975615739822,45.1665757045199,229189214,51893693098,893.51171875,389.5,17593.6
5080000,25906.439217567444,20.373902368685933,229184306,51411146853,893.51171875,308.6,6287.8
5100000,26085.40602707863,40.30356254157404,229169482,51536606473,893.51171875,209.0,8425.1
5130000,26312.482611894608,47.939773309616776,229082189,51536583470,893.51171875,68.9,3304.0
5140000,26481.163204669952,21.294684473773223,229070076,51536583470,893.51171875,61.6,1311.3
5150000,26636.86944460869,23.287441796980538,229043615,51579693376,893.51171875,68.6,1598.6
5170000,26800.19823360443,44.34613177832838,229048458,51620771963,893.51171875,64.0,2838.8
5360000,27418.966660022736,111.14658903669866,228290728,52180462167,893.51171875,70.5,7833.5
5400000,27588.567099809647,85.49506132306058,228534374,52111044565,893.51171875,77.1,6594.7
5450000,27765.067432403564,102.74201602623435,228847144,52237039586,893.51171875,62.4,6414.2
5460000,27917.112963438034,23.650810224634395,228914731,52282977067,893.51171875,63.0,1490.0
5530000,28122.106199026108,120.5356846488916,229250960,52411371257,893.51171875,50.5,6084.7
5560000,28287.521590948105,65.24181259437485,229477149,52490730969,893.51171875,113.0,7370.0
5610000,28475.255218029022,96.99381130132599,230003595,52663982429,893.51171875,60.3,5853.1
5630000,28641.1264026165,43.503638187345075,230196329,52708319919,893.51171875,77.0,3348.5
5650000,28801.021597862244,45.035749754286165,230320829,52756621249,893.51171875,63.0,2838.6
5670000,28960.85496687889,45.42230477068802,230488243,52779860419,893.51171875,71.6,3253.3
5700000,29145.200224876404,58.84610278473429,230736896,52873779949,893.51171875,61.4,3614.2
5710000,29301.699796915054,22.990478204703372,230761328,52873779949,893.51171875,52.4,1205.0
5740000,29465.929631233215,66.29733291276891,230992673,52946963796,893.51171875,48.1,3188.2
5750000,29621.97760796547,23.300526390282023,231040432,52946963796,893.51171875,54.0,1257.5
5780000,29782.91054534912,66.91607184381115,231251495,53037651898,893.51171875,58.2,3894.6
5800000,29943.446323394775,45.33568833441123,231347277,53007599325,893.51171875,50.5,2291.1
5820000,30113.302577018738,42.353459743239675,231476001,53053440811,893.51171875,45.7,1934.9
5830000,30269.38211131096,23.545687887045165,231545748,53053440811,893.51171875,46.6,1097.8
5840000,30426.12555885315,22.948327706214304,231581597,53099089408,893.51171875,48.2,1107.2
5850000,30595.06685256958,21.67616880066455,231631574,53099089408,893.51171875,65.5,1420.8
5870000,30753.32607102394,46.03839239924686,231724055,53144926860,893.51171875,40.7,1871.8
5880000,30906.14718389511,23.550410884875564,231787615,53127129940,893.51171875,56.0,1318.8
5910000,31074.058654546738,65.27844677592799,231904456,53171140220,893.51171875,50.2,3276.1
5920000,31229.17659521103,23.00185255631984,231950295,53171140220,893.51171875,43.9,1009.8
5930000,31382.047164440155,23.83061709242272,231981998,53215861281,893.51171875,46.5,1107.8
6000000,31571.33506011963,133.71166660787483,232271758,53261830923,893.51171875,42.8,5717.1
6010000,31726.435430526733,23.41709430136624,232344549,53261830923,893.51171875,61.7,1445.3
6020000,31880.914071798325,23.34950625088992,232414490,53307307822,893.51171875,49.5,1154.8
6090000,32077.71284532547,128.72539572257904,232738623,53429741883,893.51171875,50.0,6432.4
6110000,32241.792462348938,44.33213662949745,232831834,53474351795,893.51171875,53.2,2358.9
6130000,32408.3094060421,43.358950986418634,232935813,53519885738,893.51171875,58.3,2526.6
6150000,32574.866528749466,43.600657131661634,232995579,53591700115,893.51171875,62.3,2718.0
6180000,32743.839780807495,64.2527729552809,233154863,53637376968,893.51171875,66.8,4291.8
6220000,32947.41263151169,71.22266033926181,233247456,53711578356,893.51171875,59.3,4222.9
6250000,33125.90647125244,60.95448456821959,233371382,53756201760,893.51171875,64.4,3925.5
6260000,33295.87655353546,21.115480746922838,233281485,53802486866,893.51171875,103.4,2183.4
6280000,33496.09822678566,36.41463924282122,233306257,54197006095,893.51171875,82.9,3017.5
6320000,33703.83190155029,69.27620192684368,233269039,53842994316,893.51171875,67.4,4666.3
6330000,33882.5749707222,20.31966899095224,233325190,53887710175,893.51171875,86.4,1755.1
6400000,34089.32365846634,122.3030737263609,233833670,54093742934,893.51171875,58.9,7208.1
6420000,34254.54819107056,43.83126334723939,233972933,54141922946,893.51171875,51.0,2236.3
6530000,34500.20673251152,161.3988252451152,234591623,54359586165,893.51171875,65.3,10540.1
6540000,34670.88142466545,20.9697170379081,234619176,54344918096,893.51171875,76.2,1598.9
6560000,34890.649527311325,33.13037657576872,234615675,54392098048,893.51171875,84.0,2784.3
6570000,35066.04930615425,20.38200973560795,234599443,54441565325,893.51171875,73.7,1501.8
6590000,35261.34189105034,37.041856985246554,234523360,54487690131,893.51171875,86.5,3202.6
6600000,35478.60362935066,16.721766236529234,234419841,54987610220,893.51171875,103.5,1730.9
6630000,35725.75500702858,43.82334463097646,234034499,54541782795,893.51171875,127.6,5591.9
6670000,35942.2123169899,67.10792073779261,234027469,54569090090,893.51171875,58.5,3926.3
6690000,36134.99494719505,37.7471766634577,234056614,54610030243,893.51171875,59.1,2231.4
6720000,36304.27965140343,64.20544638587815,234156186,54653046930,893.51171875,57.3,3677.6
6740000,36464.75155377388,45.40358712256125,234237834,54695548423,893.51171875,46.4,2104.9
6770000,36632.627286195755,64.3869119381518,234363852,54694230076,893.51171875,62.1,3995.8
6780000,36802.82529807091,21.257592613090896,234407371,54694230076,893.51171875,71.2,1513.7
6850000,36985.81106257439,138.3277003469784,234700216,55395867592,893.51171875,55.1,7627.4
6860000,37142.70662331581,23.206520202318764,234733264,55395867592,893.51171875,49.8,1156.7
6890000,37306.900549173355,66.34228363265314,234871591,54886981862,893.51171875,51.0,3386.7
6910000,37469.62179017067,44.29046850815834,235227941,54892102900,893.51171875,114.5,5070.5
6920000,37643.05784010887,20.84918332312365,235345860,54892102900,893.51171875,66.4,1383.7
6930000,37804.87112092972,22.26022475860925,235562914,54944645670,893.51171875,93.0,2070.7
6950000,37971.7156124115,43.54354126694869,235662615,54992363446,893.51171875,61.4,2672.9
6990000,38161.880949258804,75.6236664284792,236209697,55314780269,893.51171875,57.1,4320.6
7010000,38338.427675008774,41.15624330688702,236417405,55162620793,893.51171875,52.6,2165.1
7100000,38550.26922869682,154.22847610016908,236952342,55398878910,893.51171875,52.2,8049.4
7130000,38744.964530944824,55.86164573270623,237126700,55490348123,893.51171875,57.9,3234.9
7160000,38920.864723443985,61.625856379046986,237554072,55547310183,893.51171875,59.4,3662.5
7170000,39083.54590559006,21.957057066334077,237582862,55589414295,893.51171875,64.0,1405.7
7220000,39282.30830550194,91.19934156579131,238146167,55711312794,893.51171875,150.0,13677.1
7240000,39466.78408527374,39.593273485738855,238787737,55750066122,893.51171875,189.2,7490.9
7250000,39651.46628117561,19.806998623427926,239210475,55864919699,893.51171875,169.0,3347.4
7260000,39817.626817941666,21.73801355183126,239260483,55909867352,893.51171875,58.3,1266.7
7290000,39997.57475876808,60.4230309614294,239382324,56025091719,893.51171875,70.6,4268.1
7340000,40198.36485743523,89.86498895999863,240132994,56158291427,893.51171875,114.7,10306.4
7350000,40367.32363128662,21.324728617934742,240176279,56203658190,893.51171875,80.6,1719.6
7360000,40531.38033628464,21.96191859420537,240219844,56203658190,893.51171875,84.2,1848.5
7370000,40695.69628620148,22.012470498637324,240353443,56243586772,893.51171875,95.3,2097.8
7390000,40861.31142997742,43.80638047095053,240611401,56276787059,893.51171875,99.9,4374.5
7400000,41040.230440855026,20.16554854792975,240935429,56334013779,893.51171875,135.7,2737.2
7420000,41209.70040392876,42.94566345561541,241029570,56378801058,893.51171875,56.3,2419.4
7440000,41378.80081439018,42.75566203696038,241113667,56400700518,893.51171875,57.5,2458.7
7450000,41543.17930531502,21.955427256296417,241154314,56442815737,893.51171875,51.8,1137.7
7580000,41799.50787115097,183.82656590118887,241808241,56757979847,893.51171875,63.8,11728.9
7590000,41977.09811425209,20.378371788923893,241921037,56757979847,893.51171875,89.0,1813.5
7630000,42160.21890735626,79.199089050197,242185285,56869314524,893.51171875,78.6,6221.7
7640000,42324.7516310215,22.196192457315995,242221458,56911589298,893.51171875,49.2,1091.8
7650000,42489.676607847214,21.52493860133443,242254130,56911589298,893.51171875,53.9,1159.8
7740000,42712.30291223526,146.11930108357254,242450929,56978296204,893.51171875,60.2,8798.3
7850000,42958.52046704292,162.872220997103,242719289,57127074601,893.51171875,63.6,10365.9
7860000,43124.42534708977,21.753428826089817,242738352,57127074601,893.51171875,55.0,1195.8
7900000,43311.01014256477,77.10167360301912,242820223,57142711021,893.51171875,49.5,3816.2
7910000,43489.899985313416,20.118526265669278,242837978,57183135346,893.51171875,47.4,954.5
7940000,43667.177278757095,60.89894419236404,242984705,57224697004,893.51171875,55.7,3391.1
7960000,43832.99608874321,43.93349584772704,243048436,57265451516,893.51171875,42.8,1882.3
7990000,44005.3460958004,62.99970731302059,243119273,57284780208,893.51171875,49.1,3092.8
8000000,44181.49887299538,20.80580311227992,243143333,57284780208,893.51171875,45.1,938.0
8030000,44353.56176543236,63.09320880431007,243236369,57324715761,893.51171875,54.7,3448.6
8130000,44548.38978052139,186.5183504712776,243503908,57504965729,893.51171875,46.6,8683.7
8180000,44730.14011144638,99.97230765703058,243582677,57462694795,893.51171875,48.5,4850.4
8220000,44924.050946712494,75.06542880919518,243704418,57541456088,893.51171875,55.9,4193.0
8250000,45097.86332607269,62.53869856688185,243789260,57508032732,893.51171875,50.2,3141.2
8270000,45281.74881339073,39.285318843600415,243864831,57548878012,893.51171875,55.5,2181.8
8310000,45457.66548013687,82.70961625822926,244035482,57631235863,893.51171875,49.3,4081.1
8430000,45679.63724040985,195.47081100154554,244800507,57722360851,893.51171875,154.8,30263.3
8470000,45876.22382211685,73.57063678718491,245082508,57864191969,893.51171875,48.2,3546.7
8500000,46111.58405947685,46.20151696808253,245223014,57987303671,893.51171875,96.0,4436.4
8560000,46445.17855644226,64.81821551823192,244978026,58128364094,893.51171875,223.4,14482.2
