height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
1760000,2507.4743463993073,22.975715180329658,118963936,20870871050,761.29296875
1830000,2956.409497499466,56.42463045703584,143886001,24938343150,810.3046875
1840000,3156.530100107193,18.328947405729885,148444717,25627646315,810.3046875
1880000,3484.0856654644012,43.90094848279625,159977717,27575711263,819.96484375
1910000,3788.4056112766266,35.528397493443734,171616121,29415330073,845.140625
1930000,4061.8329679965973,26.522583866496944,179549519,30747763308,856.0625
1950000,4352.653408765793,24.919156235484326,187088338,32009967513,881.703125
1980000,4679.80548286438,33.158891105580956,196495265,33360626772,909.078125
1990000,4895.751091957092,16.879250359913936,199474956,33922779317,910.59765625
2000000,5040.533080101013,24.885692247977897,201453711,34247202523,910.59765625
2010000,5198.486546993256,23.070085587206364,203736208,34578804006,910.59765625
2020000,5362.711642742157,22.182967733324467,205340217,34913226469,910.59765625
2040000,5557.227103233337,37.128154141389984,208015965,35366329061,910.59765625
2050000,5714.360364675522,22.60501670619827,209414862,35680097701,919.9375
2060000,5850.992200136185,26.531152039186797,209619909,35620972443,919.9375
2070000,5976.1579246521,29.097422749603602,209816987,35679295163,919.9375
2080000,6100.233273267746,28.958209991657515,210057030,35724496934,919.9375
2100000,6262.354087591171,44.25711793974911,210412643,35784032398,919.9375
2170000,6516.553762674332,99.86244078280352,211616811,36102165968,919.9375
2190000,6680.191725254059,44.109568991261845,211967187,36200558273,919.9375
2210000,6814.79455780983,53.35697521093574,212413943,36319456216,919.9375
2230000,7012.254145145416,36.69105206670455,212889932,36406243678,919.9375
2270000,7334.921665906906,44.92550091744495,213709036,36739229860,919.9375
2300000,7485.569030046463,71.59103022877306,214311040,36852933152,919.9375
2380000,7701.5968952178955,133.59387677648746,217117664,37760738481,919.9375
2390000,7830.835209369659,28.41262689087687,217326060,37390074585,919.9375
2450000,8027.946770429611,110.12545323710253,218990963,37699105091,919.9375
2460000,8175.511431217194,24.606162346869635,219183075,37758309667,919.9375
2470000,8309.59691619873,26.833627819561773,219382284,37817486497,919.9375
2490000,8464.17073893547,46.48911356898198,219741236,37851653162,919.9375
2540000,8668.838145971298,88.26515301890578,220723664,38116981415,919.9375
2600000,8875.478981256485,104.98408976163849,221854590,38318293336,919.9375
2620000,9027.3346118927,48.00612245629467,222230676,38436871068,919.9375
2640000,9165.22230219841,52.54276131493073,222568414,38446903679,919.9375
2660000,9330.05589056015,43.66221758277582,222934081,38505900672,919.9375
2670000,9459.426249980927,27.711138904235458,223103982,38564845290,919.9375
